,Phrase,Classe réelle,Classe prédite
4301,je le leve aussi monsieur le presid du gouvern madam en votr honneur ,-1,-1
4302,nou somm aujourd hui en mesur de dire que la moiti presqu la moiti de ce deficit depend de l automobil ,1,-1
4303,au dela de nime votr agglomer developp une approch nouvel a traver la mise en place d une communaut d agglomer ,-1,-1
4304,beaucoup de femm et d homm ont le sentiment de l injustic de l inaccept ,-1,-1
4305,ce sall permett aussi aux plu grand de conserv une activit scolair pendant leur hospitalis ceci pour ne pa rompr le lien qui le rattach a une vie d enfant bien portant ,-1,-1
4306,cell de l architectur institutionnel qui doit confer davantag de stabilit de visibilit et d influenc a l union ,-1,-1
4307,ce qui veut dire non pa que la franc doit se satisfair d une statistiqu qui n arrang en rien le affair de chomeur mai que la franc peut voir dan cett affair un mal europeen ell est prise dan le tourbillon ,1,-1
4308,on peut la mettr en equat ,-1,-1
4309,et nou francai nou ne pourrion pa relev le defi ,-1,-1
4310,le liban a aussi la chanc de compter a sa tete de homm d etat courageux tenac ambitieux pour leur pay ,-1,-1
4311,tel est mon cher john l etat d esprit qui m anim et je sai que nou partageon tou le deux cett meme convict ,-1,-1
4312,cet honneur que vou me fait aujourd hui s enrichit d une emot particulier cell chacun me comprendra de me retrouv a brazzavil dan cett capital ou le nom dessina l avenir ,-1,-1
4313,il est urgent que l europ s impos comm un acteur intern ,-1,-1
4314,depui quelqu anne un nouveau vietnam se dessin modern ouvert ,-1,-1
4315,dan tout le epreuv vou avez ete vo parent ont ete a no cote ,-1,-1
4316,admir pour votr nation sa longu et prestigieus histoir ,-1,-1
4317,c est la volont et la responsabilit du ministr en charg de l outr mer ,-1,-1
4318,a nou de leur venir en aid le temp qu il faudra ,1,-1
4319,de ce point de vue il serait legitim et conform je croi a leur vocat que le tax sur le alcool et le tabac contribu a financ cett politiqu ,-1,-1
4320,s appuy sur de instrument efficac ,-1,-1
4321,dan cett lutt complex et difficil contr le terrorism la franc s est engage resolu en deploy tout se ressourc en matier de renseign et aussi dan le domain de la polic de la justic de financ ,-1,-1
4322,le etat ne peuvent assur la securit sur internet san jeter avec ell le base d une authentiqu co regul national et international ,-1,-1
4323,la situat a laquel vou ete confront n est hela qu un de symptom d une degrad general de l environn de securit et de l esprit civiqu degrad que connait aujourd hui notr pay ,-1,-1
4324,eh bien l ensembl de ce vill et surtout de leur magistrat municipaux ont fait preuv d une bell audac d un esprit d entrepris qui doit etr note ,1,-1
4325,c est cell d un etat qui liber le energi et le volont qui respect le homm le femm l identit le cultur de peupl ,-1,-1
4326,le sort de l economi africain a ete abandonn au seul march donc a la loi du plu fort ,1,-1
4327,oui monsieur le presid j arriv chez vou port par un sentiment d admir ,-1,-1
4328,l europ monetair est fait et va rentrer dan la pratiqu prochain ,-1,1
4329,ell dispos de plu grand compet de techniqu le plu affirme de ressourc naturel le plu varie de tradit le plu ancienn ,1,-1
4330,vou avez evoqu le problem de l ethanol carbur ,1,-1
4331,j evoquai la situat chez no voisin de l europ de l est ou vou le constatez l histoir s ecrit au quotidien ,1,-1
4332,l aliment qui est charge de quotidien d affectivit de passion focalis certain de ce craint ,-1,-1
4333,m nom ,-1,-1
4334,pour prevenir la prolifer a traver le mond de paradi informatiqu sanctuair de cyber criminel ,-1,-1
4335,cett europ nou la voulon fier de sa longu histoir fier de sa cultur fier de la singularit du model social et du mode de vie qu ell incarn ,-1,-1
4336,la baiss de charg social sur le travail peu qualifi n est plu seulement souhait ,-1,-1
4337,si nou avon tenu a donner davantag de coher a son edific institutionnel c est que la francophoni est capabl d une reell efficacit et d une verit valeur ajoute dan le concert intern ,-1,-1
4338,et cela n est pa tre ais si l on song a votr situat geographiqu et au context historiqu dan lequel vou vou developpez ,1,1
4339,ce n est pa nouveau ,-1,-1
4340,le cadr legislatif et reglementair de leur action est desormai fix ,-1,-1
4341,vou avez choisi un secteur peu banal puisqu vou vou definissez comm un hoteli de l extrem en assur le gite et le couvert aux personnel de entrepris qui travail dan le endroit le plu recul de la planet ,-1,-1
4342,c est en pensant a cett longu et fort amiti qui unit l ecoss et la franc et dont continu de temoign le succ de notr collabor que je vai mainten lever mon verr ,-1,-1
4343,ce projet n a pa encor vu le jour mai une premier etap util a ete franchi avec la couvertur maladi universel qui permet de garantir l acc aux soin de francai a faibl revenu ,-1,-1
4344,je veux aussi confirm comm je l ai fait au mali et au niger que la franc apport un soutien total aux pay producteur de coton et souhait qu une solut soit rapid trouve a leur problem ,-1,-1
4345,c est cela qu il faut inlassabl expliqu aux francai ,-1,-1
4346,je sui convaincu que nou pouvon fair beaucoup plu et beaucoup mieux ,-1,-1
4347,d abord en ne proced pa a ce que l on pourrait appel bien que le term ne soit pa forcement le meilleur un referendum sur le choix fondament du system guadeloupeen entr le different hypothes qui viennent a l esprit et d autr part puisqu nou avion choisi la regionalis l assemble uniqu qui en effet figurait dan mon programm ,1,1
4348,je souhait que nou saisiss cett occas pour debattr de l introduct de ogm notam dan le pay en developp ,-1,-1
4349,ce sont tou ce tresor hugolien que nou allon decouvrir ensembl ce soir a traver la magnifiqu exposit que nou propos la bibliothequ national de franc ,-1,-1
4350,c est une demand de respect ,-1,-1
4351,ce n est pa rien que d avoir mobilis no forc et cell du pay pour que chaqu jeun soit en mesur de gagner sa vie ,1,-1
4352,ce sont de effort croissant de format continu ,-1,-1
4353,mai la specificit du metier d offici et particulier celui de l arme de terr nait d un rapport singuli avec la vie et la mort ,-1,-1
4354,cett densit cett qualit cett diversit de no relat nou oblig ,-1,-1
4355,destruct d une guerr intermin ,-1,-1
4356,encor faut il le avoir identifi et se mettr d accord sur le term de leur adapt ,-1,-1
4357,comment concili represent et efficacit ,-1,-1
4358,dan ce domain nou n avon pa le droit a l erreur ,-1,-1
4359,vou m avez dit aussi nou avon confianc en nou je voudrai bien que ce mot d ordr soit partag par l ensembl de francai ,1,-1
4360,constaton ensembl que dan l epreuv ce pay ont aussitot benefici de la solidarit de la communaut international et d abord de cell de l europ ,-1,-1
4361,hier vou deviez etr a l ecout de etat de gouvern de tout ce qui est officiel ,-1,-1
4362,mai aujourd hui au dela de infrastructur traditionnel la question de l acc au telephon mobil et a l internet rapid se trouv au coeur de enjeux de developp de territoir ruraux ,-1,-1
4363,assur no deux pay doivent aller plu loin ,-1,-1
4364,au quartier gener de la franc libr le represent de corp constitu ne se bousculai pa ou pa encor ,1,-1
4365,ce n est pa toujour tre commod parc que chacun n a pa tout a fait la meme opinion sur la facon de fair ,1,1
4366,tou le azimut sont permi desormai il n y a plu de frontier infranchiss ,1,-1
4367,on percoit bien que de adversair qui auront ete jusqu a l affront arm ne trouvent pa toujour entr eux le chemin de la reconcili ,-1,-1
4368,ce compagnonnag vit et grandit chez no jeun qui se forment a no langu respect ,-1,-1
4369,multiplion ce institut prenon l habitud de travail ensembl n abordon pa le droit public et en particuli le droit constitutionnel a la hach ,1,-1
4370,il faut que dan son air d extens propr l entrepris assum sa responsabilit ,-1,-1
4371,il sera vite trop tard ,1,-1
4372,un lieu ou meme aux heur le plu conflictuel le fil du dialogu n a jamai ete rompu ,-1,-1
4373,monsieur le professeur l engag de votr vie est un engag pour le droit ,-1,-1
4374,est il plu nobl ambit que cett regl de vie pour tout cell et tou ceux qui ont fait de l engag au servic de la nation leur ideal ,-1,-1
4375,c est cela le defi ,-1,-1
4376,le hasard fait que en l espac de huit jour sont successiv inaugure de institut liee a troi art meconnu par le pouvoir public jusqu a une epoqu recent j allai dire date le muse de art de la mode l ecol national de la photographi et lundi prochain le concert inaugur du premier orchestr nation de jazz ,1,-1
4377,ell ont une mission d expertis et de proposit par exempl dan la lutt cont le sida ou en ce qui concern le commerc intern ,-1,-1
4378,mai chez nou aussi apr tout la vigil s impos l independ et le pluralism sont de exig que tout peut menac ,1,1
4379,la gestion de affair publiqu s amelior comm en temoign le accord conclu par de nombreux pay avec le institut financier international ,-1,-1
4380,ell ont exig de surmont un certain nombr d habitud de reflex de routin parfait comprehens et justifie mai qui ne facilitai pa le chose ,-1,-1
4381,mai jamai le difficult ne nou detourneront de l objectif que nou nou somm fix accueillir aussi vite que possibl no voisin de l est dan la grand maison europeenn ,-1,-1
4382,on pourrait d ailleur invers la formul c est en prenant la rout du developp que vou serez engag sur la rout de la democrati ,1,-1
4383,c est aussi un messag fort que j entend adress a no partenair americain ,-1,-1
4384,vo voyag a l etrang vou ont permi de donner du paraguay une imag nouvel cell d un etat modern et qui assum se responsabilit ,-1,-1
4385,mai ce qu il faut c est que le francai comprenn qu il doivent avoir a leur disposit deux atout ,1,-1
4386,il savent aussi que cett modernis si necessair est difficil a mener qu il n y a pa une reform de l etat uniqu et theoriqu mai une quantit d action d envergur ou de detail a poursuivr avec persever ,-1,-1
4387,cinquant an c est une dure qui peut paraitr breve au regard de l histoir de no institut ,-1,-1
4388,je souhaitai leur rendr l hommag qu il merit et leur exprim egal mon estim et me felicit pour le travail tre remarqu qu il effectu aupr de vou ,-1,-1
4389,deux liaison de ce type interviendront desormai quotidienn ,-1,-1
4390,je voudrai d abord remerci le presid de la commiss m nom qui a evoqu avec beaucoup de clart la situat d aujourd hui au debut de cett presid francais ,-1,-1
4391,le terr du vrai dialogu social celui qui anticip le problem avant qu il ne nourriss le conflit celui qui place chaqu partenair en posit de responsabilit avec pour objectif le bien commun ne sont pa assez defriche ,-1,-1
4392,nou devon favoris l une pour confort l autr ,-1,-1
4393,la franc est en faveur d une grand europ qui rassembl enfin notr contin comm le souhaitait le nom ,-1,-1
4394,m de gaull comprendra probabl que je ne partag pa son approch de chose ,-1,-1
4395,la presenc a me cote de m nom ministr de l agricultur et de m nom ministr delegu a la cooper et a la francophoni soulign notr volont d approfondir cett cooper conform aux priorit que vou avez sagement defini monsieur le presid pour le niger de demain ,-1,-1
4396,par en dessou on n imaginait pa le super structur multipl allant ver le differ endroit du muse donc en sou sol ,1,1
4397,on voit en premier le contraint financier ell sont reell mai soyez en sur ce n est pa au moment ou la natalit baiss que je ferai de coup sombr dan l aid aux famil ,1,-1
4398,le fond mondial a benefici de nouveaux financ ,-1,-1
4399,aujourd hui monsieur le directeur gener cher ami vou nou demandez de renouvel cet act de foi ,-1,-1
4400,je pens qu une applic trop strict de regl de la concurr en europ peut etr un frein a l emerg de ce champion europeen et que cett politiqu doit probabl mieux prendr en compt le caracteristiqu de la competit international ,-1,-1
4401,enfin et l histoir l a montr il se tiss tout naturel entr nation democratiqu une solidarit puissant ,-1,-1
4402,la famil constitu plu que jamai la cellul de base le premier cercl le point d ancrag d une solidarit toujour a reconstruir ,-1,-1
4403,je sui venu a monterrey pour apport l appui de la franc a la realis de cett nouvel et grand ambit comm je l ai fait a gene en juillet dernier comm a kananaski pendant le prochain sommet du g ,-1,-1
4404,votr inflat est jugule ,-1,-1
4405,deja nou contribuon fortement au deminag de votr territoir ,-1,-1
4406,le debat sur le aid a l agricultur sera alor pri dan le bon sen san nou laisser enferm dan la pretendu necessit de transfer le financ du er pilier celui de organis de march au profit du developp rural que l on appel aussi le eme pilier depui le accord de berlin ,-1,-1
